lat,lon,lat_idx,lon_idx,E_C0_freq,E_C1_freq,E_C2_freq,E_transition,E_dominant
26.0,100.25,116,121,10.0,11.0,23.0,21.0,2.0
26.0,100.5,116,122,6.0,12.0,26.0,23.0,2.0
26.0,100.75,116,123,10.0,8.0,26.0,21.0,2.0
26.0,101.0,116,124,8.0,7.0,29.0,20.0,2.0
26.0,101.25,116,125,12.0,10.0,22.0,27.0,2.0
26.0,101.5,116,126,10.0,15.0,19.0,27.0,2.0
26.0,101.75,116,127,6.0,17.0,21.0,19.0,2.0
26.0,102.0,116,128,19.0,7.0,18.0,31.0,0.0
26.0,102.25,116,129,9.0,7.0,28.0,27.0,2.0
26.0,102.5,116,130,7.0,7.0,30.0,22.0,2.0
26.0,102.75,116,131,8.0,5.0,31.0,21.0,2.0
26.0,103.0,116,132,7.0,6.0,31.0,21.0,2.0
26.0,103.25,116,133,7.0,7.0,30.0,20.0,2.0
26.0,103.5,116,134,6.0,6.0,32.0,15.0,2.0
26.0,103.75,116,135,8.0,7.0,29.0,19.0,2.0
26.0,104.0,116,136,11.0,2.0,31.0,22.0,2.0
26.0,104.25,116,137,11.0,3.0,30.0,20.0,2.0
26.0,104.5,116,138,11.0,6.0,27.0,26.0,2.0
26.0,104.75,116,139,10.0,8.0,26.0,27.0,2.0
26.0,105.0,116,140,8.0,15.0,21.0,32.0,2.0
26.0,105.25,116,141,8.0,21.0,15.0,24.0,1.0
26.0,105.5,116,142,3.0,24.0,17.0,24.0,1.0
26.0,105.75,116,143,1.0,25.0,18.0,26.0,1.0
26.0,106.0,116,144,1.0,28.0,15.0,25.0,1.0
26.0,106.25,116,145,6.0,26.0,12.0,30.0,1.0
26.0,106.5,116,146,3.0,24.0,17.0,22.0,1.0
26.0,106.75,116,147,3.0,26.0,15.0,23.0,1.0
26.0,107.0,116,148,1.0,30.0,13.0,19.0,1.0
26.0,107.25,116,149,4.0,32.0,8.0,17.0,1.0
26.0,107.5,116,150,0.0,36.0,8.0,14.0,1.0
26.0,107.75,116,151,2.0,38.0,4.0,10.0,1.0
26.0,108.0,116,152,0.0,41.0,3.0,6.0,1.0
26.0,108.25,116,153,0.0,39.0,5.0,10.0,1.0
26.0,108.5,116,154,1.0,37.0,6.0,14.0,1.0
26.0,108.75,116,155,1.0,38.0,5.0,12.0,1.0
26.0,109.0,116,156,1.0,41.0,2.0,6.0,1.0
26.0,109.25,116,157,1.0,42.0,1.0,4.0,1.0
26.0,109.5,116,158,0.0,44.0,0.0,0.0,1.0
26.0,109.75,116,159,2.0,37.0,5.0,12.0,1.0
26.0,110.0,116,160,0.0,42.0,2.0,4.0,1.0
26.0,110.25,116,161,0.0,43.0,1.0,2.0,1.0
26.0,110.5,116,162,0.0,42.0,2.0,4.0,1.0
26.0,110.75,116,163,1.0,38.0,5.0,9.0,1.0
26.0,111.0,116,164,2.0,35.0,7.0,13.0,1.0
26.0,111.25,116,165,1.0,33.0,10.0,17.0,1.0
26.0,111.5,116,166,1.0,36.0,7.0,12.0,1.0
26.0,111.75,116,167,1.0,40.0,3.0,7.0,1.0
26.0,112.0,116,168,0.0,41.0,3.0,4.0,1.0
26.0,112.25,116,169,1.0,42.0,1.0,4.0,1.0
26.0,112.5,116,170,2.0,32.0,10.0,22.0,1.0
26.0,112.75,116,171,0.0,32.0,12.0,20.0,1.0
26.0,113.0,116,172,1.0,31.0,12.0,25.0,1.0
26.0,113.25,116,173,4.0,28.0,12.0,24.0,1.0
26.0,113.5,116,174,4.0,28.0,12.0,26.0,1.0
26.0,113.75,116,175,3.0,35.0,6.0,14.0,1.0
26.0,114.0,116,176,0.0,41.0,3.0,6.0,1.0
26.0,114.25,116,177,1.0,36.0,7.0,13.0,1.0
26.0,114.5,116,178,5.0,30.0,9.0,24.0,1.0
26.0,114.75,116,179,2.0,33.0,9.0,16.0,1.0
26.0,115.0,116,180,2.0,35.0,7.0,16.0,1.0
26.0,115.25,116,181,4.0,32.0,8.0,21.0,1.0
26.0,115.5,116,182,3.0,36.0,5.0,16.0,1.0
26.0,115.75,116,183,0.0,36.0,8.0,16.0,1.0
26.0,116.0,116,184,1.0,38.0,5.0,12.0,1.0
26.0,116.25,116,185,1.0,38.0,5.0,10.0,1.0
26.0,116.5,116,186,0.0,38.0,6.0,10.0,1.0
26.0,116.75,116,187,2.0,38.0,4.0,12.0,1.0
26.0,117.0,116,188,2.0,36.0,6.0,13.0,1.0
26.0,117.25,116,189,3.0,30.0,11.0,20.0,1.0
26.0,117.5,116,190,2.0,32.0,10.0,17.0,1.0
26.0,117.75,116,191,2.0,28.0,14.0,23.0,1.0
26.0,118.0,116,192,3.0,27.0,14.0,26.0,1.0
26.0,118.25,116,193,5.0,26.0,13.0,27.0,1.0
26.0,118.5,116,194,2.0,30.0,12.0,23.0,1.0
26.0,118.75,116,195,2.0,31.0,11.0,25.0,1.0
26.0,119.0,116,196,2.0,36.0,6.0,13.0,1.0
26.0,119.25,116,197,2.0,35.0,7.0,15.0,1.0
26.0,119.5,116,198,1.0,34.0,9.0,16.0,1.0
25.75,98.5,117,114,0.0,43.0,1.0,2.0,1.0
25.75,98.75,117,115,1.0,32.0,11.0,17.0,1.0
25.75,99.0,117,116,0.0,27.0,17.0,20.0,1.0
25.75,99.25,117,117,1.0,11.0,32.0,17.0,2.0
25.75,99.5,117,118,6.0,5.0,33.0,17.0,2.0
25.75,99.75,117,119,5.0,4.0,35.0,12.0,2.0
25.75,100.0,117,120,4.0,7.0,33.0,12.0,2.0
25.75,100.25,117,121,11.0,6.0,27.0,24.0,2.0
25.75,100.5,117,122,8.0,7.0,29.0,24.0,2.0
25.75,100.75,117,123,9.0,6.0,29.0,23.0,2.0
25.75,101.0,117,124,9.0,9.0,26.0,27.0,2.0
25.75,101.25,117,125,11.0,8.0,25.0,31.0,2.0
25.75,101.5,117,126,12.0,14.0,18.0,26.0,2.0
25.75,101.75,117,127,14.0,13.0,17.0,32.0,2.0
25.75,102.0,117,128,10.0,5.0,29.0,26.0,2.0
25.75,102.25,117,129,3.0,13.0,28.0,27.0,2.0
25.75,102.5,117,130,4.0,6.0,34.0,16.0,2.0
25.75,102.75,117,131,11.0,0.0,33.0,19.0,2.0
25.75,103.0,117,132,11.0,1.0,32.0,19.0,2.0
25.75,103.25,117,133,13.0,4.0,27.0,21.0,2.0
25.75,103.5,117,134,10.0,5.0,29.0,19.0,2.0
25.75,103.75,117,135,13.0,2.0,29.0,18.0,2.0
25.75,104.0,117,136,12.0,1.0,31.0,19.0,2.0
25.75,104.25,117,137,15.0,1.0,28.0,22.0,2.0
25.75,104.5,117,138,16.0,7.0,21.0,27.0,2.0
25.75,104.75,117,139,12.0,10.0,22.0,28.0,2.0
25.75,105.0,117,140,11.0,12.0,21.0,33.0,2.0
25.75,105.25,117,141,11.0,14.0,19.0,29.0,2.0
25.75,105.5,117,142,6.0,21.0,17.0,29.0,1.0
25.75,105.75,117,143,1.0,26.0,17.0,25.0,1.0
25.75,106.0,117,144,4.0,27.0,13.0,24.0,1.0
25.75,106.25,117,145,3.0,25.0,16.0,25.0,1.0
25.75,106.5,117,146,3.0,30.0,11.0,18.0,1.0
25.75,106.75,117,147,1.0,30.0,13.0,18.0,1.0
25.75,107.0,117,148,2.0,31.0,11.0,21.0,1.0
25.75,107.25,117,149,3.0,32.0,9.0,20.0,1.0
25.75,107.5,117,150,3.0,34.0,7.0,18.0,1.0
25.75,107.75,117,151,0.0,39.0,5.0,10.0,1.0
25.75,108.0,117,152,1.0,42.0,1.0,4.0,1.0
25.75,108.25,117,153,0.0,41.0,3.0,6.0,1.0
25.75,108.5,117,154,0.0,40.0,4.0,8.0,1.0
25.75,108.75,117,155,0.0,38.0,6.0,11.0,1.0
25.75,109.0,117,156,0.0,41.0,3.0,4.0,1.0
25.75,109.25,117,157,0.0,43.0,1.0,2.0,1.0
25.75,109.5,117,158,0.0,42.0,2.0,4.0,1.0
25.75,109.75,117,159,0.0,43.0,1.0,2.0,1.0
25.75,110.0,117,160,0.0,44.0,0.0,0.0,1.0
25.75,110.25,117,161,0.0,43.0,1.0,2.0,1.0
25.75,110.5,117,162,0.0,42.0,2.0,4.0,1.0
25.75,110.75,117,163,4.0,33.0,7.0,13.0,1.0
25.75,111.0,117,164,1.0,33.0,10.0,18.0,1.0
25.75,111.25,117,165,0.0,40.0,4.0,6.0,1.0
25.75,111.5,117,166,0.0,38.0,6.0,8.0,1.0
25.75,111.75,117,167,0.0,36.0,8.0,12.0,1.0
25.75,112.0,117,168,2.0,34.0,8.0,18.0,1.0
25.75,112.25,117,169,5.0,28.0,11.0,25.0,1.0
25.75,112.5,117,170,6.0,25.0,13.0,28.0,1.0
25.75,112.75,117,171,3.0,35.0,6.0,16.0,1.0
25.75,113.0,117,172,1.0,35.0,8.0,15.0,1.0
25.75,113.25,117,173,2.0,34.0,8.0,15.0,1.0
25.75,113.5,117,174,3.0,30.0,11.0,19.0,1.0
25.75,113.75,117,175,1.0,35.0,8.0,12.0,1.0
25.75,114.0,117,176,2.0,38.0,4.0,9.0,1.0
25.75,114.25,117,177,4.0,32.0,8.0,14.0,1.0
25.75,114.5,117,178,3.0,30.0,11.0,24.0,1.0
25.75,114.75,117,179,1.0,31.0,12.0,22.0,1.0
25.75,115.0,117,180,5.0,29.0,10.0,21.0,1.0
25.75,115.25,117,181,1.0,34.0,9.0,18.0,1.0
25.75,115.5,117,182,2.0,37.0,5.0,14.0,1.0
25.75,115.75,117,183,1.0,33.0,10.0,20.0,1.0
25.75,116.0,117,184,2.0,33.0,9.0,18.0,1.0
25.75,116.25,117,185,0.0,36.0,8.0,14.0,1.0
25.75,116.5,117,186,1.0,35.0,8.0,16.0,1.0
25.75,116.75,117,187,2.0,32.0,10.0,19.0,1.0
25.75,117.0,117,188,1.0,35.0,8.0,17.0,1.0
25.75,117.25,117,189,3.0,31.0,10.0,18.0,1.0
25.75,117.5,117,190,4.0,30.0,10.0,25.0,1.0
25.75,117.75,117,191,6.0,23.0,15.0,27.0,1.0
25.75,118.0,117,192,8.0,22.0,14.0,29.0,1.0
25.75,118.25,117,193,8.0,21.0,15.0,29.0,1.0
25.75,118.5,117,194,5.0,27.0,12.0,18.0,1.0
25.75,118.75,117,195,3.0,30.0,11.0,24.0,1.0
25.75,119.0,117,196,1.0,34.0,9.0,17.0,1.0
25.75,119.25,117,197,2.0,33.0,9.0,18.0,1.0
25.75,119.5,117,198,1.0,34.0,9.0,18.0,1.0
25.75,123.5,117,214,1.0,42.0,1.0,4.0,1.0
25.5,98.25,118,113,0.0,44.0,0.0,0.0,1.0
25.5,98.5,118,114,0.0,38.0,6.0,12.0,1.0
25.5,98.75,118,115,3.0,26.0,15.0,17.0,1.0
25.5,99.0,118,116,3.0,23.0,18.0,21.0,1.0
25.5,99.25,118,117,2.0,12.0,30.0,24.0,2.0
25.5,99.5,118,118,7.0,2.0,35.0,16.0,2.0
25.5,99.75,118,119,4.0,3.0,37.0,12.0,2.0
25.5,100.0,118,120,7.0,4.0,33.0,14.0,2.0
25.5,100.25,118,121,8.0,6.0,30.0,20.0,2.0
25.5,100.5,118,122,10.0,5.0,29.0,25.0,2.0
25.5,100.75,118,123,11.0,6.0,27.0,23.0,2.0
25.5,101.0,118,124,6.0,5.0,33.0,18.0,2.0
25.5,101.25,118,125,11.0,6.0,27.0,23.0,2.0
25.5,101.5,118,126,14.0,9.0,21.0,29.0,2.0
25.5,101.75,118,127,16.0,8.0,20.0,32.0,2.0
25.5,102.0,118,128,7.0,4.0,33.0,19.0,2.0
25.5,102.25,118,129,5.0,8.0,31.0,19.0,2.0
25.5,102.5,118,130,6.0,6.0,32.0,18.0,2.0
25.5,102.75,118,131,16.0,1.0,27.0,22.0,2.0
25.5,103.0,118,132,11.0,3.0,30.0,25.0,2.0
25.5,103.25,118,133,12.0,9.0,23.0,26.0,2.0
25.5,103.5,118,134,8.0,4.0,32.0,18.0,2.0
25.5,103.75,118,135,16.0,3.0,25.0,27.0,2.0
25.5,104.0,118,136,14.0,0.0,30.0,21.0,2.0
25.5,104.25,118,137,14.0,5.0,25.0,25.0,2.0
25.5,104.5,118,138,12.0,8.0,24.0,26.0,2.0
25.5,104.75,118,139,14.0,11.0,19.0,30.0,2.0
25.5,105.0,118,140,14.0,16.0,14.0,31.0,1.0
25.5,105.25,118,141,9.0,19.0,16.0,31.0,1.0
25.5,105.5,118,142,5.0,27.0,12.0,25.0,1.0
25.5,105.75,118,143,5.0,26.0,13.0,23.0,1.0
25.5,106.0,118,144,6.0,22.0,16.0,25.0,1.0
25.5,106.25,118,145,1.0,26.0,17.0,20.0,1.0
25.5,106.5,118,146,2.0,33.0,9.0,14.0,1.0
25.5,106.75,118,147,6.0,26.0,12.0,22.0,1.0
25.5,107.0,118,148,7.0,25.0,12.0,27.0,1.0
25.5,107.25,118,149,5.0,29.0,10.0,21.0,1.0
25.5,107.5,118,150,0.0,32.0,12.0,20.0,1.0
25.5,107.75,118,151,0.0,39.0,5.0,10.0,1.0
25.5,108.0,118,152,0.0,41.0,3.0,6.0,1.0
25.5,108.25,118,153,0.0,42.0,2.0,4.0,1.0
25.5,108.5,118,154,0.0,43.0,1.0,2.0,1.0
25.5,108.75,118,155,0.0,43.0,1.0,2.0,1.0
25.5,109.0,118,156,0.0,44.0,0.0,0.0,1.0
25.5,109.25,118,157,0.0,44.0,0.0,0.0,1.0
25.5,109.5,118,158,1.0,40.0,3.0,8.0,1.0
25.5,109.75,118,159,0.0,44.0,0.0,0.0,1.0
25.5,110.0,118,160,0.0,44.0,0.0,0.0,1.0
25.5,110.25,118,161,0.0,43.0,1.0,2.0,1.0
25.5,110.5,118,162,0.0,39.0,5.0,8.0,1.0
25.5,110.75,118,163,0.0,39.0,5.0,8.0,1.0
25.5,111.0,118,164,1.0,40.0,3.0,8.0,1.0
25.5,111.25,118,165,0.0,43.0,1.0,2.0,1.0
25.5,111.5,118,166,1.0,36.0,7.0,13.0,1.0
25.5,111.75,118,167,5.0,31.0,8.0,20.0,1.0
25.5,112.0,118,168,0.0,32.0,12.0,20.0,1.0
25.5,112.25,118,169,0.0,38.0,6.0,10.0,1.0
25.5,112.5,118,170,2.0,38.0,4.0,9.0,1.0
25.5,112.75,118,171,0.0,37.0,7.0,12.0,1.0
25.5,113.0,118,172,2.0,35.0,7.0,14.0,1.0
25.5,113.25,118,173,2.0,32.0,10.0,18.0,1.0
25.5,113.5,118,174,2.0,35.0,7.0,15.0,1.0
25.5,113.75,118,175,2.0,32.0,10.0,18.0,1.0
25.5,114.0,118,176,2.0,32.0,10.0,14.0,1.0
25.5,114.25,118,177,3.0,29.0,12.0,21.0,1.0
25.5,114.5,118,178,3.0,30.0,11.0,19.0,1.0
25.5,114.75,118,179,5.0,29.0,10.0,22.0,1.0
25.5,115.0,118,180,5.0,25.0,14.0,25.0,1.0
25.5,115.25,118,181,5.0,30.0,9.0,23.0,1.0
25.5,115.5,118,182,6.0,31.0,7.0,19.0,1.0
25.5,115.75,118,183,5.0,24.0,15.0,23.0,1.0
25.5,116.0,118,184,0.0,28.0,16.0,20.0,1.0
25.5,116.25,118,185,1.0,30.0,13.0,17.0,1.0
25.5,116.5,118,186,5.0,30.0,9.0,25.0,1.0
25.5,116.75,118,187,2.0,30.0,12.0,24.0,1.0
25.5,117.0,118,188,3.0,35.0,6.0,16.0,1.0
25.5,117.25,118,189,5.0,27.0,12.0,23.0,1.0
25.5,117.5,118,190,4.0,24.0,16.0,25.0,1.0
25.5,117.75,118,191,8.0,18.0,18.0,28.0,1.0
25.5,118.0,118,192,9.0,21.0,14.0,30.0,1.0
25.5,118.25,118,193,7.0,26.0,11.0,30.0,1.0
25.5,118.5,118,194,2.0,32.0,10.0,15.0,1.0
25.5,118.75,118,195,3.0,27.0,14.0,26.0,1.0
25.5,119.0,118,196,1.0,33.0,10.0,17.0,1.0
25.5,119.25,118,197,1.0,35.0,8.0,16.0,1.0
25.5,119.5,118,198,3.0,36.0,5.0,16.0,1.0
25.5,119.75,118,199,1.0,40.0,3.0,8.0,1.0
25.25,98.0,119,112,0.0,44.0,0.0,0.0,1.0
25.25,98.25,119,113,0.0,43.0,1.0,2.0,1.0
25.25,98.5,119,114,0.0,41.0,3.0,6.0,1.0
25.25,98.75,119,115,1.0,33.0,10.0,13.0,1.0
25.25,99.0,119,116,2.0,25.0,17.0,21.0,1.0
25.25,99.25,119,117,3.0,10.0,31.0,21.0,2.0
25.25,99.5,119,118,3.0,5.0,36.0,13.0,2.0
25.25,99.75,119,119,8.0,5.0,31.0,20.0,2.0
25.25,100.0,119,120,10.0,3.0,31.0,21.0,2.0
25.25,100.25,119,121,6.0,7.0,31.0,19.0,2.0
25.25,100.5,119,122,5.0,9.0,30.0,21.0,2.0
25.25,100.75,119,123,12.0,6.0,26.0,22.0,2.0
25.25,101.0,119,124,14.0,5.0,25.0,28.0,2.0
25.25,101.25,119,125,14.0,4.0,26.0,26.0,2.0
25.25,101.5,119,126,16.0,3.0,25.0,23.0,2.0
25.25,101.75,119,127,17.0,4.0,23.0,25.0,2.0
25.25,102.0,119,128,14.0,2.0,28.0,23.0,2.0
25.25,102.25,119,129,11.0,2.0,31.0,22.0,2.0
25.25,102.5,119,130,11.0,1.0,32.0,19.0,2.0
25.25,102.75,119,131,14.0,2.0,28.0,26.0,2.0
25.25,103.0,119,132,10.0,3.0,31.0,26.0,2.0
25.25,103.25,119,133,15.0,3.0,26.0,23.0,2.0
25.25,103.5,119,134,17.0,2.0,25.0,25.0,2.0
25.25,103.75,119,135,15.0,3.0,26.0,29.0,2.0
25.25,104.0,119,136,12.0,4.0,28.0,28.0,2.0
25.25,104.25,119,137,13.0,5.0,26.0,23.0,2.0
25.25,104.5,119,138,11.0,8.0,25.0,23.0,2.0
25.25,104.75,119,139,12.0,11.0,21.0,28.0,2.0
25.25,105.0,119,140,13.0,16.0,15.0,27.0,1.0
25.25,105.25,119,141,11.0,17.0,16.0,29.0,1.0
25.25,105.5,119,142,6.0,21.0,17.0,29.0,1.0
25.25,105.75,119,143,4.0,24.0,16.0,27.0,1.0
25.25,106.0,119,144,6.0,22.0,16.0,26.0,1.0
25.25,106.25,119,145,7.0,24.0,13.0,28.0,1.0
25.25,106.5,119,146,7.0,32.0,5.0,19.0,1.0
25.25,106.75,119,147,9.0,23.0,12.0,27.0,1.0
25.25,107.0,119,148,4.0,28.0,12.0,21.0,1.0
25.25,107.25,119,149,5.0,29.0,10.0,28.0,1.0
25.25,107.5,119,150,1.0,34.0,9.0,17.0,1.0
25.25,107.75,119,151,0.0,38.0,6.0,9.0,1.0
25.25,108.0,119,152,0.0,40.0,4.0,8.0,1.0
25.25,108.25,119,153,0.0,41.0,3.0,6.0,1.0
25.25,108.5,119,154,0.0,42.0,2.0,4.0,1.0
25.25,108.75,119,155,0.0,44.0,0.0,0.0,1.0
25.25,109.0,119,156,0.0,44.0,0.0,0.0,1.0
25.25,109.25,119,157,0.0,44.0,0.0,0.0,1.0
25.25,109.5,119,158,0.0,42.0,2.0,4.0,1.0
25.25,109.75,119,159,0.0,43.0,1.0,2.0,1.0
25.25,110.0,119,160,0.0,41.0,3.0,6.0,1.0
25.25,110.25,119,161,0.0,40.0,4.0,8.0,1.0
25.25,110.5,119,162,0.0,40.0,4.0,8.0,1.0
25.25,110.75,119,163,0.0,40.0,4.0,6.0,1.0
25.25,111.0,119,164,0.0,43.0,1.0,2.0,1.0
25.25,111.25,119,165,0.0,43.0,1.0,2.0,1.0
25.25,111.5,119,166,3.0,34.0,7.0,17.0,1.0
25.25,111.75,119,167,2.0,36.0,6.0,14.0,1.0
25.25,112.0,119,168,2.0,41.0,1.0,6.0,1.0
25.25,112.25,119,169,0.0,41.0,3.0,6.0,1.0
25.25,112.5,119,170,1.0,35.0,8.0,14.0,1.0
25.25,112.75,119,171,2.0,33.0,9.0,17.0,1.0
25.25,113.0,119,172,4.0,25.0,15.0,23.0,1.0
25.25,113.25,119,173,4.0,30.0,10.0,23.0,1.0
25.25,113.5,119,174,4.0,28.0,12.0,24.0,1.0
25.25,113.75,119,175,4.0,31.0,9.0,19.0,1.0
25.25,114.0,119,176,7.0,26.0,11.0,24.0,1.0
25.25,114.25,119,177,1.0,25.0,18.0,23.0,1.0
25.25,114.5,119,178,6.0,26.0,12.0,26.0,1.0
25.25,114.75,119,179,6.0,26.0,12.0,25.0,1.0
25.25,115.0,119,180,7.0,25.0,12.0,26.0,1.0
25.25,115.25,119,181,4.0,25.0,15.0,26.0,1.0
25.25,115.5,119,182,3.0,30.0,11.0,18.0,1.0
25.25,115.75,119,183,5.0,28.0,11.0,23.0,1.0
25.25,116.0,119,184,2.0,28.0,14.0,19.0,1.0
25.25,116.25,119,185,3.0,31.0,10.0,19.0,1.0
25.25,116.5,119,186,1.0,29.0,14.0,20.0,1.0
25.25,116.75,119,187,2.0,30.0,12.0,22.0,1.0
25.25,117.0,119,188,4.0,30.0,10.0,21.0,1.0
25.25,117.25,119,189,3.0,28.0,13.0,20.0,1.0
25.25,117.5,119,190,9.0,22.0,13.0,26.0,1.0
25.25,117.75,119,191,5.0,26.0,13.0,24.0,1.0
25.25,118.0,119,192,5.0,29.0,10.0,20.0,1.0
25.25,118.25,119,193,2.0,27.0,15.0,22.0,1.0
25.25,118.5,119,194,4.0,25.0,15.0,26.0,1.0
25.25,118.75,119,195,2.0,30.0,12.0,23.0,1.0
25.25,119.0,119,196,0.0,36.0,8.0,12.0,1.0
25.25,119.25,119,197,1.0,38.0,5.0,11.0,1.0
25.25,121.5,119,206,2.0,36.0,6.0,16.0,1.0
25.0,97.75,120,111,0.0,44.0,0.0,0.0,1.0
25.0,98.0,120,112,0.0,44.0,0.0,0.0,1.0
25.0,98.25,120,113,0.0,43.0,1.0,2.0,1.0
25.0,98.5,120,114,0.0,40.0,4.0,4.0,1.0
25.0,98.75,120,115,0.0,36.0,8.0,12.0,1.0
25.0,99.0,120,116,2.0,25.0,17.0,27.0,1.0
25.0,99.25,120,117,5.0,18.0,21.0,28.0,2.0
25.0,99.5,120,118,3.0,15.0,26.0,15.0,2.0
25.0,99.75,120,119,4.0,11.0,29.0,22.0,2.0
25.0,100.0,120,120,9.0,4.0,31.0,20.0,2.0
25.0,100.25,120,121,7.0,5.0,32.0,20.0,2.0
25.0,100.5,120,122,11.0,8.0,25.0,26.0,2.0
25.0,100.75,120,123,13.0,5.0,26.0,26.0,2.0
25.0,101.0,120,124,9.0,5.0,30.0,21.0,2.0
25.0,101.25,120,125,14.0,5.0,25.0,25.0,2.0
25.0,101.5,120,126,14.0,6.0,24.0,26.0,2.0
25.0,101.75,120,127,16.0,3.0,25.0,25.0,2.0
25.0,102.0,120,128,19.0,0.0,25.0,28.0,2.0
25.0,102.25,120,129,10.0,1.0,33.0,15.0,2.0
25.0,102.5,120,130,11.0,2.0,31.0,17.0,2.0
25.0,102.75,120,131,16.0,4.0,24.0,27.0,2.0
25.0,103.0,120,132,17.0,1.0,26.0,23.0,2.0
25.0,103.25,120,133,20.0,2.0,22.0,21.0,2.0
25.0,103.5,120,134,22.0,1.0,21.0,24.0,0.0
25.0,103.75,120,135,15.0,5.0,24.0,31.0,2.0
25.0,104.0,120,136,11.0,7.0,26.0,27.0,2.0
25.0,104.25,120,137,15.0,7.0,22.0,24.0,2.0
25.0,104.5,120,138,13.0,9.0,22.0,26.0,2.0
25.0,104.75,120,139,11.0,11.0,22.0,21.0,2.0
25.0,105.0,120,140,10.0,18.0,16.0,32.0,1.0
25.0,105.25,120,141,12.0,16.0,16.0,30.0,1.0
25.0,105.5,120,142,7.0,18.0,19.0,27.0,2.0
25.0,105.75,120,143,10.0,20.0,14.0,29.0,1.0
25.0,106.0,120,144,6.0,23.0,15.0,24.0,1.0
25.0,106.25,120,145,14.0,19.0,11.0,29.0,1.0
25.0,106.5,120,146,5.0,27.0,12.0,26.0,1.0
25.0,106.75,120,147,11.0,23.0,10.0,29.0,1.0
25.0,107.0,120,148,5.0,28.0,11.0,23.0,1.0
25.0,107.25,120,149,3.0,34.0,7.0,17.0,1.0
25.0,107.5,120,150,0.0,38.0,6.0,12.0,1.0
25.0,107.75,120,151,0.0,38.0,6.0,11.0,1.0
25.0,108.0,120,152,0.0,44.0,0.0,0.0,1.0
25.0,108.25,120,153,0.0,41.0,3.0,4.0,1.0
25.0,108.5,120,154,0.0,43.0,1.0,2.0,1.0
25.0,108.75,120,155,0.0,44.0,0.0,0.0,1.0
25.0,109.0,120,156,0.0,44.0,0.0,0.0,1.0
25.0,109.25,120,157,0.0,43.0,1.0,2.0,1.0
25.0,109.5,120,158,0.0,43.0,1.0,2.0,1.0
25.0,109.75,120,159,0.0,42.0,2.0,4.0,1.0
25.0,110.0,120,160,0.0,41.0,3.0,6.0,1.0
25.0,110.25,120,161,0.0,40.0,4.0,6.0,1.0
25.0,110.5,120,162,0.0,41.0,3.0,6.0,1.0
25.0,110.75,120,163,0.0,40.0,4.0,8.0,1.0
25.0,111.0,120,164,0.0,43.0,1.0,2.0,1.0
25.0,111.25,120,165,0.0,42.0,2.0,4.0,1.0
25.0,111.5,120,166,1.0,37.0,6.0,10.0,1.0
25.0,111.75,120,167,2.0,37.0,5.0,12.0,1.0
25.0,112.0,120,168,1.0,37.0,6.0,11.0,1.0
25.0,112.25,120,169,1.0,37.0,6.0,10.0,1.0
25.0,112.5,120,170,4.0,29.0,11.0,21.0,1.0
25.0,112.75,120,171,3.0,28.0,13.0,18.0,1.0
25.0,113.0,120,172,3.0,33.0,8.0,18.0,1.0
25.0,113.25,120,173,3.0,31.0,10.0,25.0,1.0
25.0,113.5,120,174,2.0,33.0,9.0,19.0,1.0
25.0,113.75,120,175,6.0,24.0,14.0,23.0,1.0
25.0,114.0,120,176,4.0,30.0,10.0,20.0,1.0
25.0,114.25,120,177,3.0,28.0,13.0,22.0,1.0
25.0,114.5,120,178,6.0,24.0,14.0,24.0,1.0
25.0,114.75,120,179,5.0,26.0,13.0,21.0,1.0
25.0,115.0,120,180,3.0,28.0,13.0,23.0,1.0
25.0,115.25,120,181,2.0,30.0,12.0,19.0,1.0
25.0,115.5,120,182,4.0,30.0,10.0,20.0,1.0
25.0,115.75,120,183,2.0,28.0,14.0,23.0,1.0
25.0,116.0,120,184,3.0,27.0,14.0,20.0,1.0
25.0,116.25,120,185,3.0,26.0,15.0,19.0,1.0
25.0,116.5,120,186,2.0,26.0,16.0,20.0,1.0
25.0,116.75,120,187,3.0,30.0,11.0,23.0,1.0
25.0,117.0,120,188,4.0,31.0,9.0,19.0,1.0
25.0,117.25,120,189,7.0,29.0,8.0,23.0,1.0
25.0,117.5,120,190,7.0,28.0,9.0,22.0,1.0
25.0,117.75,120,191,3.0,26.0,15.0,23.0,1.0
25.0,118.0,120,192,4.0,25.0,15.0,21.0,1.0
25.0,118.25,120,193,1.0,31.0,12.0,18.0,1.0
25.0,118.5,120,194,4.0,27.0,13.0,23.0,1.0
25.0,118.75,120,195,1.0,28.0,15.0,19.0,1.0
25.0,119.0,120,196,2.0,33.0,9.0,15.0,1.0
25.0,121.25,120,205,2.0,33.0,9.0,19.0,1.0
25.0,121.5,120,206,1.0,36.0,7.0,14.0,1.0
25.0,121.75,120,207,0.0,40.0,4.0,8.0,1.0
25.0,122.0,120,208,0.0,38.0,6.0,10.0,1.0
24.75,97.75,121,111,0.0,44.0,0.0,0.0,1.0
24.75,98.0,121,112,0.0,44.0,0.0,0.0,1.0
24.75,98.25,121,113,0.0,42.0,2.0,2.0,1.0
24.75,98.5,121,114,0.0,37.0,7.0,9.0,1.0
24.75,98.75,121,115,0.0,32.0,12.0,13.0,1.0
24.75,99.0,121,116,4.0,31.0,9.0,19.0,1.0
24.75,99.25,121,117,5.0,22.0,17.0,22.0,1.0
